건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
0,0,0,0,10100,,,0180,0,20100417,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0198,,2,01000,단독주택,11620-509,10101,16.0,116204160659,0.0,0,0,구대장,서울특별시 관악구 인헌21길 16,0,0,0,0,0,0,서울특별시 관악구 봉천동 180-198번지,,,,,,,1,일반,1,총괄표제부,35,11620,,,374.23,0,,0,0
0,0,0,0,10100,,,0180,0,20111021,0,,0,단독주택,5,0,,0,0,0,0,0,0,0,,0330,,2,01000,단독주택,11620-667,10101,13.0,116204160650,0.0,0,1,신대장,서울특별시 관악구 인헌16길 13,0,0,0,0,0,0,서울특별시 관악구 봉천동 180-330번지,,,,,,,1,일반,1,총괄표제부,36,11620,,,423.37,0,,0,0
0,0,0,0,10100,,,0180,0,20100417,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0449,,2,01000,단독주택,11620-513,10101,9.0,116204160652,0.0,0,0,구대장,서울특별시 관악구 인헌16다길 9,0,0,0,0,0,0,서울특별시 관악구 봉천동 180-449번지,,,,,,,1,일반,1,총괄표제부,37,11620,,,307.56,0,,0,0
0,0,0,0,10100,,,0180,0,20100417,0,,0,다세대주택,0,0,,10,0,0,0,0,0,0,,0477,,2,02000,공동주택,11620-576,10101,38.0,116204160651,5.0,0,0,구대장,서울특별시 관악구 인헌16나길 38-5,0,0,0,0,0,0,서울특별시 관악구 봉천동 180-477번지,,,,,,,2,집합,1,총괄표제부,38,11620,,,683.76,0,,0,0
0,0,0,0,10100,,,0196,0,20190903,0,,0,주택,1,0,,0,0,0,0,0,0,0,,0134,,1,10000,교육연구시설,11620-516,10101,7.0,116204160082,14.0,0,0,구대장,서울특별시 관악구 낙성대역6길 7-14,0,0,0,0,0,0,서울특별시 관악구 봉천동 196-134번지,,,,,,,1,일반,1,총괄표제부,39,11620,,,252.56,0,,0,0
367.55,0,0,50.14,10100,관악참존빌,,0196,2,20201024,0,,0,공동주택,0,0,,29,0,640.98,20,0,0,0,,0265,,2,02000,공동주택,11620-100233453,10101,7.0,116204160082,0.0,0,1,신대장,서울특별시 관악구 낙성대역6길 7,0,0,0,0,733,0,서울특별시 관악구 봉천동 196-265번지,20150211,1101,신축허가,3200025,건축과,2015,2,집합,1,총괄표제부,40,11620,,20150214,1958.12,20,20150803,179.69,1317.14
0,0,0,0,10100,,,0196,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0294,,2,01000,단독주택,11620-523,,0.0,,0.0,0,0,구대장,,0,0,0,0,0,0,서울특별시 관악구 봉천동 196-294번지,,,,,,,1,일반,1,총괄표제부,41,11620,,,299.52,0,,0,0
167.13,0,0,50.99,10100,,,0196,0,20171205,0,,0,다세대주택,0,0,,10,0,25.38,2,0,0,0,,0295,,2,02000,공동주택,11620-710,10101,38.0,116204160084,0.0,0,1,신대장,서울특별시 관악구 낙성대역길 38,0,3,0,0,327.77,0,서울특별시 관악구 봉천동 196-295번지,,,,,,,2,집합,1,총괄표제부,42,11620,,,773.75,0,,189.14,0
577.53,0,0,55.32,10100,에이원빌1차,,0196,0,20201024,0,,0,공동주택,0,0,,40,0,816.1,29,0,0,0,,0310,,4,02000,공동주택,11620-100237272,10101,14.0,116204160082,0.0,0,1,신대장,서울특별시 관악구 낙성대역6길 14,34.5,3,0,0,1044,0,서울특별시 관악구 봉천동 196-310번지,20150507,1101,신축허가,3200025,건축과,2015,2,집합,1,총괄표제부,43,11620,,20150730,2991.08,32,20160118,199.88,2086.76
0,349.14,1,0,10100,,,0196,0,20100417,0,,0,연립주택,0,0,,39,0,0,0,0,0,0,,0363,,2,02000,공동주택,11620-577,10101,12.0,116204160076,7.0,0,0,구대장,서울특별시 관악구 낙성대역14가길 12-7,0,0,0,0,0,0,서울특별시 관악구 봉천동 196-363번지,,,,,,,2,집합,1,총괄표제부,44,11620,,,3611.43,0,,0,0
