brms_rider_id,birth,delivery_method,first_available_date,business_start_day,is_recom,insurance_type,gender,recommender_rider_account_id,rider_no,수행건수,실제수행기간,최다수행시각,최다수행시각.1,평일/주말선호,2순위평일/주말,최다수행요일,2순위수행요일,최다기상타입,주요수행service_type,주요수행allocated_type,주요수행method,최다수행전달거리,2순위수행전달거리,기본배달비_중간값,총배달비_중간값,last_working_day,not_working,첫운행이후,미운행기간,첫운행이후기간,outcome
9DBFCF6D0AAECF00304849B13417E68C4B2FDBD554DE92E1C32D3628799C7716,2000,WALK,2023.8.2,2023.8.3,0,NOT_REQUIRED,WOMAN,NA,9DBFCF6D0AAECF00304849B13417E68C4B2FDBD554DE92E1C32D3628799C7716,4,2,17_20,NA,WEEKDAY,NA,WED,NA,0,STACK,1,WALK,500,1000.0,2750,2950,2023.8.9,65,71,61일 이상,61일 이상,1
9DC1347B7ED7178DC0C6B120449EC305773D54DF16A3CDD0D2BF3F872BA4FAA6,1980,BIKE,2023.9.19,2023.9.19,1,PERSONAL,MAN,AE43E601E5DCD2391C1A58FFADFBECD57E25BF1701E4A1765503CD36EB67CDC5,9DC1347B7ED7178DC0C6B120449EC305773D54DF16A3CDD0D2BF3F872BA4FAA6,184,7,17_20,13_17,WEEKEND,WEEKDAY,SUN,SAT,0,SINGLE,1,BIKE,1500,1000.0,3614,4745,2023.10.11,2,24,10일 이하,30일 이하,0
9DCD3B454D43E46659C23F824A74B739D98942FD5DDDC065F130CD07E589BA91,1980,PAS_BICYCLES,2023.8.25,2023.9.25,0,ETC_ON_DEMAND,MAN,NA,9DCD3B454D43E46659C23F824A74B739D98942FD5DDDC065F130CD07E589BA91,2,2,20_26,NA,WEEKEND,NA,SAT,NA,1,STACK,1,PAS_BICYCLES,2500,NA,4130,6030,2023.9.30,13,18,20일 이하,20일 이하,0
9DD1309E281CA22954431ADE20DBC4CFAE218D1965F1746100A0E7E7581682F5,1980,BIKE,2023.8.6,2023.8.6,0,BIKE_ON_DEMAND_DB,MAN,NA,9DD1309E281CA22954431ADE20DBC4CFAE218D1965F1746100A0E7E7581682F5,45,6,13_17,17_20,WEEKDAY,WEEKEND,TUE,FRI,1,SINGLE,0,BIKE,2000,1500.0,3500,5260,2023.10.3,10,68,10일 이하,61일 이상,0
9DD8AF332221CBB840088C361C542187056B17AD58ADF2FE16FA224BBB1DA111,1990,BIKE,2023.8.23,2023.8.24,0,MOTOR_BIKE_ON_DEMAND,MAN,NA,9DD8AF332221CBB840088C361C542187056B17AD58ADF2FE16FA224BBB1DA111,3,2,17_20,NA,WEEKDAY,WEEKEND,THU,SAT,0,SINGLE,0,BIKE,2500,NA,3740,4240,2023.8.26,48,50,50일 이하,50일 이하,1
9DD8F0961B34F41F7C6577E4E8B790DC7399577F74F742196750991F8A1DAB72,1980,BIKE,2023.9.24,2023.9.30,1,MOTOR_BIKE_ON_DEMAND,WOMAN,02E1140AEFC6474311AD198B74F33775FA093E1CFFA23B5A39C0C9010866D94A,9DD8F0961B34F41F7C6577E4E8B790DC7399577F74F742196750991F8A1DAB72,27,4,13_17,09_11,WEEKDAY,WEEKEND,TUE,SUN,0,SINGLE,1,BIKE,1500,2500.0,3660,5000,2023.10.9,4,13,10일 이하,20일 이하,0
9DE95C8D53536803BC0A4C66FE1CA35702F3FFE0672E0C9693E8B3B410C5B279,1980,THROTTLE_BICYCLES,2023.8.10,2023.8.14,1,ETC_ON_DEMAND,MAN,F9F30409858D056DC5622E3B839563D7FA23F50DB03C48647E488141E632B649,9DE95C8D53536803BC0A4C66FE1CA35702F3FFE0672E0C9693E8B3B410C5B279,12,3,17_20,20_26,WEEKDAY,NA,MON,WED,0,SINGLE,1,THROTTLE_BICYCLES,1000,0.0,3500,3960,2023.10.7,6,60,10일 이하,60일 이하,0
9DEEDA8A049023071FC2C0F782E23DF3768E37FDDA7C6B21A46A6F2CCB344794,1970,BIKE,2023.8.29,2023.8.29,0,PERSONAL,MAN,NA,9DEEDA8A049023071FC2C0F782E23DF3768E37FDDA7C6B21A46A6F2CCB344794,10,4,17_20,NA,WEEKDAY,WEEKEND,TUE,THU,1,STACK,1,BIKE,3000,2500.0,4120,4780,2023.10.11,2,45,10일 이하,50일 이하,0
9E0F6C6375110260598A3C4A46528D7B5E37F003CB27D6AA88739F85FA12AA44,1970,BIKE,2023.8.26,2023.8.26,1,MOTOR_BIKE_ON_DEMAND,MAN,4C94AA49212A6F7537327DC9571C795D60C6CF5F8C74B3C23E1E34197B68AEB8,9E0F6C6375110260598A3C4A46528D7B5E37F003CB27D6AA88739F85FA12AA44,66,7,20_26,17_20,WEEKEND,WEEKDAY,SUN,FRI,0,SINGLE,1,BIKE,3000,2500.0,4220,5700,2023.10.10,3,48,10일 이하,50일 이하,0
9E1F290B5B7925272036725FA59DBFBCC47A490353218352FF60C116884ED36E,1980,WALK,2023.8.18,2023.8.28,0,NOT_REQUIRED,MAN,NA,9E1F290B5B7925272036725FA59DBFBCC47A490353218352FF60C116884ED36E,3,2,20_26,NA,WEEKDAY,NA,TUE,MON,1,STACK,1,WALK,0,500.0,2250,2850,2023.8.29,45,46,50일 이하,50일 이하,1
9E2E343FF4705365F41951040EE982204BDF6CD90517A0E50E5E28E2C6F7F118,1980,BIKE,2023.8.22,2023.9.1,0,PERSONAL,MAN,NA,9E2E343FF4705365F41951040EE982204BDF6CD90517A0E50E5E28E2C6F7F118,18,2,11_13,NA,WEEKEND,NA,SUN,FRI,0,SINGLE,1,BIKE,2000,1500.0,3740,4900,2023.10.11,2,42,10일 이하,50일 이하,0
9E3635917440AC39AF14292F270E9C96982D2C1DA1DB5B490E354C8629EBFD9C,1980,CAR,2023.8.12,2023.8.15,0,CAR_ON_DEMAND,MAN,NA,9E3635917440AC39AF14292F270E9C96982D2C1DA1DB5B490E354C8629EBFD9C,1,1,20_26,NA,WEEKDAY,NA,TUE,NA,0,SINGLE,0,CAR,1000,NA,3500,3500,2023.9.30,13,59,20일 이하,60일 이하,0
9E51D518BA3F2A10FEED086FEA1777D3983DD65F9500C9037964807FFEF6FDB7,1990,WALK,2023.8.6,2023.8.6,1,NOT_REQUIRED,WOMAN,4914674845B194CD7BCA40BAC70D990E7875CBB933A7FECB371E77E822FF2919,9E51D518BA3F2A10FEED086FEA1777D3983DD65F9500C9037964807FFEF6FDB7,45,6,17_20,20_26,WEEKDAY,WEEKEND,TUE,SAT,1,SINGLE,1,WALK,500,2500.0,2900,3500,2023.9.19,24,68,30일 이하,61일 이상,0
9E63FCB57357F24ED0747FE3C9FE8AD64FDF5807079DD9AAA77B1B5A3488CD48,1970,BIKE,2023.9.4,2023.9.4,1,PERSONAL,MAN,D7F6D9D32D7162CE1AC3AC01C894423DB66598675FBC4D31FA5DF980D25AC9F5,9E63FCB57357F24ED0747FE3C9FE8AD64FDF5807079DD9AAA77B1B5A3488CD48,57,3,09_11,13_17,WEEKEND,WEEKDAY,SUN,WED,0,STACK,1,BIKE,1500,2500.0,3880,4460,2023.9.12,31,39,40일 이하,40일 이하,1
9E6B3D4F1F577472D48899514CD702DB7A1BD649889F3ED1CE20C386E5345F76,1980,BIKE,2023.8.31,2023.8.31,0,PERSONAL,MAN,NA,9E6B3D4F1F577472D48899514CD702DB7A1BD649889F3ED1CE20C386E5345F76,19,5,13_17,09_11,WEEKDAY,WEEKEND,THU,TUE,0,SINGLE,1,BIKE,2000,3500.0,3820,5220,2023.10.7,6,43,10일 이하,50일 이하,0
9E99D46DDC0128754D0B2F03C0B0B4D4FA00FA0C221487D5D2B6FDD6E505673E,1960,BIKE,2023.9.25,2023.9.25,0,PERSONAL,MAN,NA,9E99D46DDC0128754D0B2F03C0B0B4D4FA00FA0C221487D5D2B6FDD6E505673E,70,4,17_20,20_26,WEEKDAY,WEEKEND,THU,SAT,0,SINGLE,1,BIKE,2000,1500.0,3980,5140,2023.10.1,12,18,20일 이하,20일 이하,0
9EA04B9CB264B2102A669CA10F67B4C858929020780D8D03698358193812683A,1980,PAS_BICYCLES,2023.8.22,2023.8.22,1,ETC_ON_DEMAND,WOMAN,67C61A85D989F19650F5860399EB6C31D8BCE28F6EBE8E5247C329CBD0BA94FF,9EA04B9CB264B2102A669CA10F67B4C858929020780D8D03698358193812683A,62,7,13_17,17_20,WEEKDAY,WEEKEND,WED,FRI,1,SINGLE,0,GENERAL_BICYCLES,1000,2000.0,3500,4500,2023.10.10,3,52,10일 이하,60일 이하,0
9EB20E49D0990E47E57B80DBCADD2F436B5596C4BECE3B3C1DE48E51DB8545C9,1980,KICKBOARD,2023.8.16,2023.8.16,0,ETC_ON_DEMAND,MAN,NA,9EB20E49D0990E47E57B80DBCADD2F436B5596C4BECE3B3C1DE48E51DB8545C9,7,4,20_26,17_20,WEEKDAY,WEEKEND,WED,MON,0,SINGLE,1,KICKBOARD,4000,NA,3710,4110,2023.9.9,34,58,40일 이하,60일 이하,1
9EBC10AB1838604AC6A4F403A2F6AC4C85A45A959F4C009B232B8AFED47B96C4,1990,PAS_BICYCLES,2023.8.1,2023.8.1,1,ETC_ON_DEMAND,MAN,8C807322D241835B2A2EC327944813176898C98EF04CFE19D41AF04E2789F237,9EBC10AB1838604AC6A4F403A2F6AC4C85A45A959F4C009B232B8AFED47B96C4,136,6,11_13,13_17,WEEKDAY,WEEKEND,TUE,SUN,1,SINGLE,1,GENERAL_BICYCLES,1000,500.0,3500,4500,2023.9.10,33,73,40일 이하,61일 이상,1
9EBEDDD7BF5E0345D55883B790C75683144C6E00FFAEBE55F375802F862AB508,1960,BIKE,2023.8.12,2023.8.12,1,PERSONAL,MAN,09495773E553A8ECAEDC37514E77FF6666CA1AA502B44F0BF0C5277D7BF1BB9C,9EBEDDD7BF5E0345D55883B790C75683144C6E00FFAEBE55F375802F862AB508,20,7,17_20,20_26,WEEKDAY,WEEKEND,WED,THU,0,SINGLE,1,BIKE,2000,2500.0,3820,5080,2023.10.11,2,62,10일 이하,61일 이상,0
9EC583D8A6354B08E19A89A2982F033433A6F316476B05744642626C0076767C,1980,WALK,2023.8.18,2023.8.18,0,NOT_REQUIRED,WOMAN,NA,9EC583D8A6354B08E19A89A2982F033433A6F316476B05744642626C0076767C,2,1,11_13,NA,WEEKEND,NA,FRI,NA,0,SINGLE,1,WALK,1000,NA,3000,3100,2023.8.18,56,56,60일 이하,60일 이하,1
9EE124205EEC7CD433E2ADED09C196CE1D4BAC2E7A01D850D8C7646FFEDCCEC3,2000,PAS_BICYCLES,2023.8.31,2023.8.31,0,ETC_ON_DEMAND,MAN,NA,9EE124205EEC7CD433E2ADED09C196CE1D4BAC2E7A01D850D8C7646FFEDCCEC3,55,6,17_20,13_17,WEEKDAY,WEEKEND,TUE,WED,0,SINGLE,1,PAS_BICYCLES,500,1500.0,3500,3810,2023.10.10,3,43,10일 이하,50일 이하,0
9EE4EC5C2784EC53D25210C824D5284DC2766F4AED65DEE1F60ABBAFE9BEABF5,1980,BIKE,2023.9.23,2023.10.4,0,BIKE_ON_DEMAND_DB,MAN,NA,9EE4EC5C2784EC53D25210C824D5284DC2766F4AED65DEE1F60ABBAFE9BEABF5,3,1,17_20,NA,WEEKDAY,NA,WED,NA,0,STACK,1,BIKE,3500,NA,3700,3900,2023.10.4,9,9,10일 이하,10일 이하,0
9EF5C0C62D11399350AE6078BA4CE045BBC4999561CDA6BF50C08A249BE9463C,2000,GENERAL_BICYCLES,2023.8.21,2023.8.21,0,ETC_ON_DEMAND,MAN,NA,9EF5C0C62D11399350AE6078BA4CE045BBC4999561CDA6BF50C08A249BE9463C,3,2,13_17,20_26,WEEKDAY,NA,MON,TUE,0,SINGLE,1,GENERAL_BICYCLES,2000,NA,3660,4460,2023.8.22,52,53,60일 이하,60일 이하,1
9F11E1762F1E42B836429C7F0ACCD283D2AB58D0D715BD7F4CFE730623F2D93A,1990,GENERAL_BICYCLES,2023.8.23,2023.8.24,1,ETC_ON_DEMAND,MAN,03BD9246D77CD58F882529C15DDDFFF31353C96821F5F8D32571DA47FAC298CC,9F11E1762F1E42B836429C7F0ACCD283D2AB58D0D715BD7F4CFE730623F2D93A,33,4,20_26,17_20,WEEKDAY,WEEKEND,TUE,SAT,0,SINGLE,1,GENERAL_BICYCLES,1000,1500.0,3500,3780,2023.9.16,27,50,30일 이하,50일 이하,0
9F195CC98B2018626016E13FC7E610D82844C0C1D863D51943CECBA394697295,1980,BIKE,2023.8.22,2023.8.22,1,PERSONAL,MAN,88B736681292A8B2190F991C6C8D85B9030173BC7579977E5925A4EEB27D0DBD,9F195CC98B2018626016E13FC7E610D82844C0C1D863D51943CECBA394697295,66,7,20_26,17_20,WEEKEND,WEEKDAY,SAT,SUN,0,SINGLE,1,BIKE,2000,2500.0,4380,6000,2023.10.11,2,52,10일 이하,60일 이하,0
9F236E016A790BE192C1E4305C26C3D274EE98270113E08D6D2173998421F9D2,2000,PAS_BICYCLES,2023.8.7,2023.8.8,0,ETC_ON_DEMAND,MAN,NA,9F236E016A790BE192C1E4305C26C3D274EE98270113E08D6D2173998421F9D2,16,5,20_26,NA,WEEKEND,WEEKDAY,SAT,WED,0,STACK,1,PAS_BICYCLES,2500,1500.0,3900,4160,2023.10.11,2,66,10일 이하,61일 이상,0
9F308B276FFBFF8BF2BF05308574B516373DE2D4D5B4AB4F2B9A357981B1DCF7,1980,GENERAL_BICYCLES,2023.8.6,2023.8.13,0,ETC_ON_DEMAND,MAN,NA,9F308B276FFBFF8BF2BF05308574B516373DE2D4D5B4AB4F2B9A357981B1DCF7,29,5,20_26,17_20,WEEKEND,WEEKDAY,FRI,TUE,0,SINGLE,1,GENERAL_BICYCLES,1000,2000.0,3500,3800,2023.10.10,3,61,10일 이하,61일 이상,0
9F46D1714762BCEA7F7DE097EF74C0A4BAB33862ED453787F583568D87C37518,1990,BIKE,2023.8.21,2023.8.21,0,BIKE_ON_DEMAND_DB,MAN,NA,9F46D1714762BCEA7F7DE097EF74C0A4BAB33862ED453787F583568D87C37518,34,4,17_20,20_26,WEEKDAY,WEEKEND,WED,TUE,0,SINGLE,1,BIKE,500,2000.0,3280,4800,2023.9.25,18,53,20일 이하,60일 이하,0
9F4892C1DBEDEC4FD17838C1CF5010EB17BBC676C74499747A9ADF327EFC2806,1980,BIKE,2023.8.13,2023.8.17,0,BIKE_ON_DEMAND_DB,MAN,NA,9F4892C1DBEDEC4FD17838C1CF5010EB17BBC676C74499747A9ADF327EFC2806,6,2,09_11,NA,WEEKEND,WEEKDAY,FRI,THU,0,STACK,1,BIKE,1500,3000.0,3500,4780,2023.10.11,2,57,10일 이하,60일 이하,0
9F526E6FF8A2C5B5AD7765F0A329CA800D6F1F65318CFFEA7BC09508610980CA,1990,CAR,2023.8.18,2023.8.21,1,CAR_ON_DEMAND,WOMAN,DD438464332E8593F9987DE728B22D386D5C95A3724ED8C5673F7F7F57DEF8F6,9F526E6FF8A2C5B5AD7765F0A329CA800D6F1F65318CFFEA7BC09508610980CA,17,5,17_20,20_26,WEEKDAY,WEEKEND,WED,SUN,1,SINGLE,1,CAR,1000,2000.0,3100,5600,2023.8.29,45,53,50일 이하,60일 이하,1
9F6B3E77649D36035E62170563C9381683CFC616C73BA17B723AFF48E0D70A8A,1990,PAS_BICYCLES,2023.8.16,2023.8.16,0,ETC_ON_DEMAND,MAN,NA,9F6B3E77649D36035E62170563C9381683CFC616C73BA17B723AFF48E0D70A8A,2,1,20_26,NA,WEEKDAY,NA,WED,NA,0,SINGLE,1,GENERAL_BICYCLES,1500,NA,3500,3500,2023.9.1,42,58,50일 이하,60일 이하,1
9F6D5174C1117AC8BDA737B20A955A3C2ACA1F1BCEDE6C83ED99750BA5F5B34A,1990,GENERAL_BICYCLES,2023.8.24,2023.8.27,0,ETC_ON_DEMAND,MAN,NA,9F6D5174C1117AC8BDA737B20A955A3C2ACA1F1BCEDE6C83ED99750BA5F5B34A,12,3,20_26,17_20,WEEKEND,WEEKDAY,FRI,TUE,0,SINGLE,1,GENERAL_BICYCLES,500,1500.0,3500,3700,2023.10.6,7,47,10일 이하,50일 이하,0
9F74A7DF8EE416E50FB548066DB1FA40C0324A035D634E598E930B530817BF92,1970,BIKE,2023.8.15,2023.8.15,1,BIKE_ON_DEMAND_DB,MAN,70E9BB110EBEB7A2CD5DF470F78BFF10563AA2B01B38382D640E05D4D5CE7C9C,9F74A7DF8EE416E50FB548066DB1FA40C0324A035D634E598E930B530817BF92,34,5,13_17,17_20,WEEKEND,WEEKDAY,SAT,FRI,1,SINGLE,1,BIKE,1000,1500.0,3800,4940,2023.10.6,7,59,10일 이하,60일 이하,0
9F7EA2160DCA77DE20DCA949A49EB0E1670F69BE33DC99B9AA9A0B574A80FA86,1990,THROTTLE_BICYCLES,2023.8.16,2023.8.16,1,ETC_ON_DEMAND,WOMAN,C812027BFCDBCCC98B2979C02BB31866324EBF38908D418804A8D9B17F396E42,9F7EA2160DCA77DE20DCA949A49EB0E1670F69BE33DC99B9AA9A0B574A80FA86,2,1,17_20,NA,WEEKDAY,NA,WED,NA,0,SINGLE,1,THROTTLE_BICYCLES,1500,NA,3580,4580,2023.8.16,58,58,60일 이하,60일 이하,1
9F91A3942C836BDD283AE5D0B6BF120F06AD2EDF4EE0F5CA0CB971E0D0AE4987,1970,BIKE,2023.8.15,2023.9.28,0,MOTOR_BIKE_ON_DEMAND,MAN,NA,9F91A3942C836BDD283AE5D0B6BF120F06AD2EDF4EE0F5CA0CB971E0D0AE4987,1,1,09_11,NA,WEEKDAY,NA,THU,NA,0,SINGLE,1,BIKE,0,NA,3000,4000,2023.9.28,15,15,20일 이하,20일 이하,0
9F9725565EA4E3C40AAC05518852FF43AD5DA997446E2306D58991B1BD8D924D,1990,GENERAL_BICYCLES,2023.9.2,2023.9.9,0,ETC_ON_DEMAND,MAN,NA,9F9725565EA4E3C40AAC05518852FF43AD5DA997446E2306D58991B1BD8D924D,1,1,13_17,NA,WEEKEND,NA,SAT,NA,0,SINGLE,0,GENERAL_BICYCLES,500,NA,2900,3000,2023.9.9,34,34,40일 이하,40일 이하,1
9FA97613669F8BAE9D7550E971BBB0EEFBC02ACEE028E0226DA55E20CA3BDF8A,2000,WALK,2023.8.15,2023.9.22,0,NOT_REQUIRED,WOMAN,NA,9FA97613669F8BAE9D7550E971BBB0EEFBC02ACEE028E0226DA55E20CA3BDF8A,2,1,17_20,NA,WEEKEND,NA,FRI,NA,0,STACK,1,WALK,500,NA,2900,3700,2023.9.22,21,21,30일 이하,30일 이하,0
9FAAA7BF28FB50A4E3C8B8113AE9C3D63A0161C4F15D323221F8C7334C95FBA5,1990,CAR,2023.9.5,2023.10.10,0,CAR_ON_DEMAND,WOMAN,NA,9FAAA7BF28FB50A4E3C8B8113AE9C3D63A0161C4F15D323221F8C7334C95FBA5,21,2,13_17,17_20,WEEKDAY,NA,WED,TUE,0,STACK,1,CAR,500,2000.0,3500,3740,2023.10.11,2,3,10일 이하,10일 이하,0
9FADAFB7073AB98BBAA17DC097DAFA4599D89BA3C93BF472432D0E732248B104,1990,BIKE,2023.8.19,2023.8.22,1,MOTOR_BIKE_ON_DEMAND,WOMAN,369B7E9321AC4E0DC1097827BA05CAF0CCD18DB06D80D1C9BAC4CD24BD17D7B8,9FADAFB7073AB98BBAA17DC097DAFA4599D89BA3C93BF472432D0E732248B104,1,1,17_20,NA,WEEKDAY,NA,TUE,NA,0,SINGLE,1,BIKE,3000,NA,4700,7500,2023.8.22,52,52,60일 이하,60일 이하,1
9FB2F23531F0B802D7F44A110AFCF6825B2AD198B4E03FB277D4FCD2A699074B,2000,BIKE,2023.9.9,2023.9.9,0,MOTOR_BIKE_ON_DEMAND,MAN,NA,9FB2F23531F0B802D7F44A110AFCF6825B2AD198B4E03FB277D4FCD2A699074B,34,6,20_26,09_11,WEEKEND,WEEKDAY,SUN,SAT,0,SINGLE,0,BIKE,1500,4000.0,3660,4000,2023.10.3,10,34,10일 이하,40일 이하,0
9FB9503626E417FF846E6C9816102B1023B032DB0AD8F27965A458D4249B29D2,2000,WALK,2023.8.11,2023.8.11,1,NOT_REQUIRED,WOMAN,F69B3F5C905FC38B4364D4FF927E94D8068FF9D53BE0370C971F83EF96B5DA2D,9FB9503626E417FF846E6C9816102B1023B032DB0AD8F27965A458D4249B29D2,8,3,13_17,20_26,WEEKEND,NA,SAT,FRI,1,SINGLE,0,GENERAL_BICYCLES,500,1500.0,3500,3900,2023.9.3,40,63,40일 이하,61일 이상,1
9FBCEB8B0DB75B1119472BF73BB3FD8E126591CA7A6729BCD20E7ED7A09BC9E0,1970,THROTTLE_BICYCLES,2023.8.24,2023.8.24,1,ETC_ON_DEMAND,MAN,6D346802DEDE7315D22B3DA471F606C8D5484AB221F61926EB319BA3168B4E9A,9FBCEB8B0DB75B1119472BF73BB3FD8E126591CA7A6729BCD20E7ED7A09BC9E0,19,3,17_20,13_17,WEEKEND,WEEKDAY,FRI,SAT,0,MARKET,1,THROTTLE_BICYCLES,1500,3000.0,3500,3650,2023.9.27,16,50,20일 이하,50일 이하,0
9FC77C572141744398B6D116BEE011D07FE3EB4FCC5F8B5C48E344D956F339FD,1960,WALK,2023.8.30,2023.8.31,1,NOT_REQUIRED,MAN,4679756DA2DED67758E1594952C81245DE5F244FB18DC846B197AD758BC96439,9FC77C572141744398B6D116BEE011D07FE3EB4FCC5F8B5C48E344D956F339FD,128,6,17_20,11_13,WEEKEND,WEEKDAY,SUN,SAT,0,SINGLE,1,WALK,500,1000.0,2900,3160,2023.10.11,2,43,10일 이하,50일 이하,0
9FF68F1D789621C232448342D41DC6F12D1E199B2DD1571B55380216D3A6A695,1990,BIKE,2023.9.1,2023.9.1,1,MOTOR_BIKE_ON_DEMAND,MAN,5A2962331B9E035FEAD116DC4174097E49E4341205BFDEDD958088EE2F4FF3B9,9FF68F1D789621C232448342D41DC6F12D1E199B2DD1571B55380216D3A6A695,7,2,11_13,17_20,WEEKEND,WEEKDAY,FRI,WED,0,SINGLE,1,BIKE,1000,500.0,3500,3800,2023.10.11,2,42,10일 이하,50일 이하,0
A00552186872D971D8B821A71CBB736F06EFF66BD4A6FE5B88506EFF14FB1C5D,1980,PAS_BICYCLES,2023.8.30,2023.8.31,0,ETC_ON_DEMAND,MAN,NA,A00552186872D971D8B821A71CBB736F06EFF66BD4A6FE5B88506EFF14FB1C5D,24,4,20_26,17_20,WEEKDAY,WEEKEND,WED,THU,0,SINGLE,1,PAS_BICYCLES,1500,2500.0,3500,3800,2023.9.6,37,43,40일 이하,50일 이하,1
A0161F92832332B537D51B08B08C11EDA308B438F4C65A8F642A3B1F1848FDA6,1980,CAR,2023.9.5,2023.9.10,0,CAR_ON_DEMAND,MAN,NA,A0161F92832332B537D51B08B08C11EDA308B438F4C65A8F642A3B1F1848FDA6,29,7,17_20,13_17,WEEKDAY,WEEKEND,WED,TUE,0,STACK,1,CAR,2500,1500.0,3500,5700,2023.10.9,4,33,10일 이하,40일 이하,0
A01793E916885D0F44A07B971334176658278586E8AA871B57BBBE0B8D6E2061,1980,CAR,2023.8.3,2023.8.4,1,CAR_ON_DEMAND,MAN,A209983E61ED0E5D42EF04B60631119F7A3E9AB67634FEE0B88D4AC78F896082,A01793E916885D0F44A07B971334176658278586E8AA871B57BBBE0B8D6E2061,5,3,17_20,13_17,WEEKDAY,WEEKEND,THU,WED,1,SINGLE,0,CAR,2000,1000.0,3500,6000,2023.10.1,12,70,20일 이하,61일 이상,0
A01B28360E21FE81E362D5C85B077425817840141F81961CEFBEA2DB70369F63,1990,BIKE,2023.9.22,2023.9.22,0,PERSONAL,MAN,NA,A01B28360E21FE81E362D5C85B077425817840141F81961CEFBEA2DB70369F63,81,4,17_20,20_26,WEEKEND,WEEKDAY,SUN,TUE,0,STACK,1,BIKE,1000,1500.0,3785,4998,2023.10.11,2,21,10일 이하,30일 이하,0
A01C72D62E018C6F4669352F0CF3EB7BBE2BC095CE5BDD60F944506155054D3C,1990,PAS_BICYCLES,2023.8.5,2023.8.5,1,ETC_ON_DEMAND,MAN,7B69332C46D82546D9297850E949F2198B9970665990852DA532349569E35656,A01C72D62E018C6F4669352F0CF3EB7BBE2BC095CE5BDD60F944506155054D3C,74,5,17_20,20_26,WEEKEND,WEEKDAY,SUN,SAT,1,STACK,1,PAS_BICYCLES,1000,1500.0,3500,4460,2023.10.11,2,69,10일 이하,61일 이상,0
A023F2491F74228A3D632B5A961FCD1E09AADA7B8C26B483A1910E2C7437ACD2,1990,CAR,2023.9.5,2023.9.6,0,CAR_ON_DEMAND,MAN,NA,A023F2491F74228A3D632B5A961FCD1E09AADA7B8C26B483A1910E2C7437ACD2,1,1,17_20,NA,WEEKDAY,NA,WED,NA,0,SINGLE,0,CAR,2000,NA,3900,4500,2023.9.6,37,37,40일 이하,40일 이하,1
A02914E5F4826CF1F6D2D10D4246AD884F3D8D956943A9BBE7EDEF2C3ED050A3,1960,PAS_BICYCLES,2023.8.12,2023.8.12,1,ETC_ON_DEMAND,WOMAN,4011A87B1BE76362C9F821D630F18125A229B2D19541947C0F7EBDC843F272B2,A02914E5F4826CF1F6D2D10D4246AD884F3D8D956943A9BBE7EDEF2C3ED050A3,1,1,13_17,NA,WEEKEND,NA,SAT,NA,0,STACK,1,PAS_BICYCLES,2000,NA,3680,3680,2023.8.12,62,62,61일 이상,61일 이상,1
A029532AA049C91D1BC1127AA7059623CD786CFC52A0D439758896098300F6C3,1970,GENERAL_BICYCLES,2023.8.10,2023.8.10,0,ETC_ON_DEMAND,MAN,NA,A029532AA049C91D1BC1127AA7059623CD786CFC52A0D439758896098300F6C3,53,7,17_20,13_17,WEEKDAY,WEEKEND,FRI,THU,0,SINGLE,0,GENERAL_BICYCLES,500,1000.0,3500,4680,2023.8.31,43,64,50일 이하,61일 이상,1
A02B61BD83D55755BC0140F6F6C4CD3B3DEF4EAFFE18586C3618DEBEB4F683C0,1970,WALK,2023.8.18,2023.9.1,0,NOT_REQUIRED,MAN,NA,A02B61BD83D55755BC0140F6F6C4CD3B3DEF4EAFFE18586C3618DEBEB4F683C0,45,7,17_20,20_26,WEEKEND,WEEKDAY,SAT,FRI,0,SINGLE,1,WALK,0,500.0,2900,2950,2023.9.28,15,42,20일 이하,50일 이하,0
A02DF4F893FB3CA1FED7526A5CB6A8A0E12270B80ED62041CE488E5D8A938BA3,1990,PAS_BICYCLES,2023.8.25,2023.8.25,0,ETC_ON_DEMAND,MAN,NA,A02DF4F893FB3CA1FED7526A5CB6A8A0E12270B80ED62041CE488E5D8A938BA3,3,2,17_20,09_11,WEEKEND,WEEKDAY,FRI,MON,0,SINGLE,0,WALK,500,0.0,2900,3000,2023.10.11,2,49,10일 이하,50일 이하,0
A050D4FC9A6AC8E2A0097DE37A6BBE9A2C4D23C6FFFBB441207924A9FCB71E0D,1990,CAR,2023.8.13,2023.9.10,0,CAR_ON_DEMAND,WOMAN,NA,A050D4FC9A6AC8E2A0097DE37A6BBE9A2C4D23C6FFFBB441207924A9FCB71E0D,6,2,20_26,17_20,WEEKEND,NA,FRI,SUN,0,SINGLE,1,CAR,1500,3000.0,3620,4500,2023.9.18,25,33,30일 이하,40일 이하,0
A0541F70380E2A223F241BEE6E8E1D618E41E94B95094B15DFEA394234A997F9,1980,CAR,2023.8.23,2023.8.23,1,CAR_ON_DEMAND,MAN,E9E2A5B728950745F53C83457797B31C32E6DB9EA30EA93987184AB3708A67BE,A0541F70380E2A223F241BEE6E8E1D618E41E94B95094B15DFEA394234A997F9,2,1,11_13,NA,WEEKDAY,NA,WED,NA,1,STACK,1,CAR,3500,NA,4970,6170,2023.10.6,7,51,10일 이하,60일 이하,0
