"Latitude","Longitude","Address","건물용도명","지상층수_max","지하층수_min","주용도코드명","건물용도명_2"
37.49063042,127.0197139,"서울특별시 서초구 서초동 1648-14","공동주택",3,1,NA,"공동주택"
37.47541057,127.0533501,"서울특별시 강남구 개포동 1183-5","근린생활시설",6,1,NA,"근린생활시설"
37.49876814,126.9546735,"서울특별시 동작구 상도동 431","아파트",15,0,"공동주택","아파트"
37.47754912,127.0487671,"서울특별시 강남구 개포동 1218-22","공동주택",5,1,NA,"공동주택"
37.5082703,127.0108733,"서울특별시 서초구 잠원동 157","아파트",20,1,NA,"아파트"
37.497678,127.0175235,"서울특별시 서초구 서초동 1685","아파트",15,1,"공동주택","아파트"
37.49493976,127.03854,"서울특별시 강남구 역삼동 790-14","체육시설",3,1,NA,"체육시설"
37.5194883,127.0266569,"서울특별시 강남구 신사동 563-17",NA,NA,NA,NA,NA
37.4955468,127.0356012,"서울특별시 강남구 역삼동 749-30","공동주택",5,0,NA,"공동주택"
37.51504479,127.0496271,"서울특별시 강남구 삼성동 25-17","공동주택",5,0,NA,"공동주택"
37.51238874,126.9978455,"서울특별시 서초구 반포동 649-1",NA,NA,NA,NA,NA
37.49918513,127.0282128,"서울특별시 강남구 역삼동 819",NA,NA,NA,NA,NA
37.50593538,127.0301283,"서울특별시 강남구 역삼동 603-7",NA,NA,NA,NA,NA
37.52693206,127.0366835,"서울특별시 강남구 신사동 642-2",NA,NA,NA,NA,NA
37.49809644,127.0055096,"서울특별시 서초구 반포동 505","의료시설",10,0,"교육연구시설","의료시설"
37.51210029,127.0277403,"서울특별시 강남구 논현동 135-9","공동주택",3,1,NA,"공동주택"
37.5063892,126.992704,"서울특별시 서초구 반포동 2-12",NA,NA,NA,"공동주택","공동주택"
37.51801635,127.0320731,"서울특별시 강남구 논현동 76-5","업무시설",4,1,NA,"업무시설"
37.48540871,127.0145756,"서울특별시 서초구 서초동 1601-6",NA,NA,NA,NA,NA
37.49254675,127.0134088,"서울특별시 서초구 서초동 1574-10",NA,NA,NA,NA,NA
37.4702739,127.0483579,"서울특별시 서초구 양재동 386-9","공동주택",3,1,NA,"공동주택"
37.49812239,127.016052,"서울특별시 서초구 서초동 1685","아파트",15,1,"공동주택","아파트"
37.46494451,127.0214144,"서울특별시 서초구 우면동 695","자동차관련시설",4,0,NA,"자동차관련시설"
37.49818529,127.0307404,"서울특별시 강남구 역삼동 824-39","업무시설",5,1,NA,"업무시설"
37.4976689,127.029013,"서울특별시 강남구 역삼동 825-20",NA,NA,NA,NA,NA
37.49401932,127.0424895,"서울특별시 강남구 역삼동 782-34","공동주택",3,1,NA,"공동주택"
37.49188608,127.0153913,"서울특별시 서초구 서초동 1660-19",NA,NA,NA,NA,NA
37.49901905,127.044842,"서울특별시 강남구 역삼동 713-11","아파트",21,3,"공동주택","아파트"
37.49656564,127.0247595,"서울특별시 서초구 서초동 1321-2",NA,NA,NA,NA,NA
37.49182451,127.007576,"서울특별시 서초구 서초동 1748-8",NA,NA,NA,NA,NA
37.49430778,127.0204834,"서울특별시 서초구 서초동 1637-15","공동주택",5,0,NA,"공동주택"
37.47971426,126.9774402,"서울특별시 동작구 사당동 1025-14","공동주택",4,1,NA,"공동주택"
37.49835114,126.9860223,"서울특별시 서초구 방배동 750-14","업무시설",10,3,NA,"업무시설"
37.49407828,126.991524,"서울특별시 서초구 방배동 797-30","아파트",15,0,"공동주택","아파트"
37.50765908,127.0287691,"서울특별시 강남구 논현동 179-14","공동주택",3,1,NA,"공동주택"
37.50440342,127.0250971,"서울특별시 강남구 역삼동 808",NA,NA,NA,NA,NA
37.51843278,127.021824,"서울특별시 강남구 신사동 516-15","업무시설",5,0,NA,"업무시설"
37.50712889,127.0410726,"서울특별시 강남구 역삼동 690","업무시설",4,2,NA,"업무시설"
37.50348866,127.0013854,"서울특별시 서초구 반포동 18-1","아파트",32,0,"공동주택","아파트"
37.47438377,127.0417867,"서울특별시 서초구 양재동 258-5","공동주택",3,1,NA,"공동주택"
37.48432515,126.9951885,"서울특별시 서초구 방배동 925-11","공동주택",6,0,NA,"공동주택"
37.48738026,126.9897445,"서울특별시 서초구 방배동 869-24","업무시설",2,1,NA,"업무시설"
37.5112297,127.003625,"서울특별시 서초구 잠원동 73","아파트",12,1,NA,"아파트"
37.50324653,127.0231732,"서울특별시 서초구 서초동 1389",NA,NA,NA,NA,NA
37.5153181,127.0094131,"서울특별시 서초구 잠원동 61-1","아파트",13,1,NA,"아파트"
37.49968534,127.0427115,"서울특별시 강남구 역삼동 724-41","업무시설",5,1,NA,"업무시설"
37.49282477,127.0285463,"서울특별시 서초구 서초동 1330-9","교육시설",14,2,NA,"교육시설"
37.49193612,127.0365179,"서울특별시 강남구 역삼동 793-52","공동주택",3,1,NA,"공동주택"
37.47999164,126.9568588,"서울특별시 관악구 봉천동 1673-21","업무시설",4,1,NA,"업무시설"
37.50180206,126.9996045,"서울특별시 서초구 반포동 18-1","아파트",32,0,"공동주택","아파트"
37.51161505,127.0268786,"서울특별시 강남구 논현동 136-40","공동주택",4,0,NA,"공동주택"
37.51265031,126.9984457,"서울특별시 서초구 반포동 649-1",NA,NA,NA,NA,NA
37.48475964,126.9789372,"서울특별시 동작구 사당동 150-9","근린생활시설",3,1,NA,"근린생활시설"
37.49416952,127.0322276,"서울특별시 강남구 역삼동 830-22","업무시설",4,1,NA,"업무시설"
37.51511358,127.0170162,"서울특별시 서초구 잠원동 18-6",NA,NA,NA,NA,NA
37.4830815,127.0163585,"서울특별시 서초구 서초동 1446-11","아파트",46,3,NA,"아파트"
37.48889307,127.0336819,"서울특별시 강남구 도곡동 945-9","공동주택",3,1,NA,"공동주택"
37.49197844,127.0287834,"서울특별시 서초구 서초동 1337-2","업무시설",20,7,NA,"업무시설"
37.49294413,127.0457543,"서울특별시 강남구 도곡동 146-92","의료시설",10,0,"의료시설","의료시설"
37.49258914,127.0213458,"서울특별시 서초구 서초동 1644","아파트",13,1,NA,"아파트"
37.48651917,126.9855782,"서울특별시 서초구 방배동 864-12","공동주택",5,0,NA,"공동주택"
37.4817472,127.0433691,"서울특별시 강남구 도곡동 425-8",NA,NA,NA,NA,NA
37.51250612,126.9978566,"서울특별시 서초구 반포동 649-1",NA,NA,NA,NA,NA
37.49034436,127.0298881,"서울특별시 서초구 서초동 1338-1","아파트",15,4,NA,"아파트"
37.51236748,126.999719,"서울특별시 서초구 잠원동 122-1",NA,NA,NA,NA,NA
37.49037088,126.9758262,"서울특별시 동작구 사당동 105","아파트",20,1,"공동주택","아파트"
37.49504601,126.9883833,"서울특별시 서초구 방배동 772-13","아파트",21,0,"공동주택","아파트"
37.47487562,126.9690424,"서울특별시 관악구 봉천동 1654-2",NA,NA,NA,NA,NA
37.49190704,126.9634134,"서울특별시 동작구 사당동 1145","아파트",15,2,NA,"아파트"
37.5009165,127.0084799,"서울특별시 서초구 반포동 60-4","아파트",15,1,"공동주택","아파트"
37.4775124,127.056609,"서울특별시 강남구 개포동 1282-1",NA,NA,NA,NA,NA
37.49096269,126.9625246,"서울특별시 동작구 사당동 1160",NA,NA,NA,"공동주택","공동주택"
37.50510101,127.0226854,"서울특별시 서초구 반포동 738-40",NA,NA,NA,NA,NA
37.51315567,127.0248516,"서울특별시 강남구 논현동 42-15","공동주택",3,1,NA,"공동주택"
37.51153875,126.9965419,"서울특별시 서초구 반포동 649-1",NA,NA,NA,NA,NA
37.48760287,127.0127146,"서울특별시 서초구 서초동 1596-6","업무시설",5,1,NA,"업무시설"
37.4909469,127.0323761,"서울특별시 강남구 역삼동 837-26","업무시설",16,6,NA,"업무시설"
37.4695481,126.9398606,"서울특별시 관악구 신림동 244-84","업무시설",6,1,NA,"업무시설"
37.49743538,127.0306293,"서울특별시 강남구 역삼동 824-49",NA,NA,NA,NA,NA
37.51307273,127.0460997,"서울특별시 강남구 삼성동 41-1","공동주택",5,0,NA,"공동주택"
37.49504398,127.0161604,"서울특별시 서초구 서초동 1685-8","업무시설",5,4,NA,"업무시설"
37.52618223,127.0412387,"서울특별시 강남구 청담동 83-5","공동주택",3,1,NA,"공동주택"
37.4809087,127.0022759,"서울특별시 서초구 방배동 991-1",NA,NA,NA,NA,NA
37.51061374,126.9980827,"서울특별시 서초구 반포동 115-5","공공시설",3,0,"제1종근린생활시설","공공시설"
37.4999368,127.050594,"서울특별시 강남구 역삼동 755-1","아파트",24,2,"공동주택","아파트"
37.48862001,126.9720739,"서울특별시 동작구 사당동 169-8","아파트",15,1,"공동주택","아파트"
37.48818657,127.0370735,"서울특별시 강남구 도곡동 934-10","아파트",15,1,"공동주택","아파트"
37.48154803,127.0133814,"서울특별시 서초구 서초동 1451-89",NA,NA,NA,NA,NA
37.47424243,126.9637194,"서울특별시 관악구 봉천동 196-113","공동주택",4,1,NA,"공동주택"
37.49591535,126.9871136,"서울특별시 서초구 방배동 759-2","아파트",12,1,"공동주택","아파트"
37.48805357,127.0175387,"서울특별시 서초구 서초동 1619-2",NA,NA,NA,NA,NA
37.49426836,126.9853232,"서울특별시 서초구 방배동 767-19","일반음식점",4,1,NA,"일반음식점"
37.5193154,127.0392442,"서울특별시 강남구 논현동 104-33","공동주택",5,0,NA,"공동주택"
37.48529773,127.0214361,"서울특별시 서초구 서초동 1442-10","의료시설",4,1,NA,"의료시설"
37.47635499,127.0580441,"서울특별시 강남구 개포동 658-1","아파트",5,0,"공동주택","아파트"
37.46874067,127.0403862,"서울특별시 서초구 양재동 327","일반음식점",2,1,NA,"일반음식점"
37.50563135,127.0243867,"서울특별시 강남구 논현동 199-2","업무시설",8,1,NA,"업무시설"
37.50393401,126.9964656,"서울특별시 서초구 반포동 10","아파트",12,0,"공동주택","아파트"
37.48632477,126.9868281,"서울특별시 서초구 방배동 867-22","공동주택",2,1,NA,"공동주택"
37.4917339,127.0339336,"서울특별시 강남구 역삼동 836-54",NA,NA,NA,NA,NA
37.48804712,127.0047153,"서울특별시 서초구 서초동 1506-5","업무시설",5,1,NA,"업무시설"
37.4914505,127.038906,"서울특별시 강남구 도곡동 545-7","업무시설",8,3,NA,"업무시설"
37.47557583,126.9760516,"서울특별시 관악구 남현동 1068-25","공동주택",3,1,NA,"공동주택"
37.49021407,127.0345736,"서울특별시 강남구 도곡동 553","업무시설",6,2,NA,"업무시설"
37.5140442,127.0104085,"서울특별시 서초구 잠원동 61-2","아파트",11,1,NA,"아파트"
37.48918557,126.9876335,"서울특별시 서초구 방배동 830-4",NA,NA,NA,NA,NA
37.52540449,127.0381834,"서울특별시 강남구 신사동 655","근린생활시설",3,1,NA,"근린생활시설"
37.4775216,127.0558647,"서울특별시 강남구 개포동 1282-1",NA,NA,NA,NA,NA
37.51143402,127.0453776,"서울특별시 강남구 삼성동 38","공동주택",6,1,NA,"공동주택"
37.4980515,127.0095031,"서울특별시 서초구 서초동 1701-1","업무시설",7,0,"업무시설","업무시설"
37.4965235,127.0166008,"서울특별시 서초구 서초동 1686-9",NA,NA,NA,"공동주택","공동주택"
37.477579,127.0042626,"서울특별시 서초구 방배동 1008-2","아파트",24,0,"공동주택","아파트"
37.49494093,126.9960803,"서울특별시 서초구 반포동 590-11",NA,NA,NA,NA,NA
37.49799125,127.051683,"서울특별시 강남구 역삼동 756-16",NA,NA,NA,NA,NA
37.49045675,127.0200214,"서울특별시 서초구 서초동 1648-3",NA,NA,NA,NA,NA
37.47979791,126.9955497,"서울특별시 서초구 방배동 981-40","아파트",9,2,NA,"아파트"
37.51307258,127.0378227,"서울특별시 강남구 논현동 259-1",NA,NA,NA,NA,NA
37.5067461,127.0006265,"서울특별시 서초구 잠원동 76-2","아파트",10,1,NA,"아파트"
37.50199041,127.0311014,"서울특별시 강남구 역삼동 633-11","아파트",6,1,NA,"아파트"
37.50861931,127.0393083,"서울특별시 강남구 역삼동 680","업무시설",20,5,NA,"업무시설"
37.48179869,127.0519612,"서울특별시 강남구 개포동 654","아파트",9,1,"공동주택","아파트"
37.49415817,127.0411007,"서울특별시 강남구 역삼동 781-41","근린생활시설",4,1,NA,"근린생활시설"
37.4947813,127.0530841,"서울특별시 강남구 도곡동 527","아파트",25,0,"공동주택","아파트"
37.48442917,126.9992377,"서울특별시 서초구 방배동 906-13","아파트",15,0,"공동주택","아파트"
37.4925391,127.0552104,"서울특별시 강남구 대치동 670","아파트",29,0,"공동주택","아파트"
37.4845469,126.9699963,"서울특별시 동작구 사당동 249-2","공동주택",3,1,NA,"공동주택"
37.50862848,127.0283792,"서울특별시 강남구 논현동 171-10","공동주택",3,1,NA,"공동주택"
37.48368338,126.9918597,"서울특별시 서초구 방배동 930-1","아파트",13,1,"공동주택","아파트"
37.50999953,126.9960498,"서울특별시 서초구 반포동 115-5","공공시설",3,0,"제1종근린생활시설","공공시설"
37.51004488,127.0225742,"서울특별시 강남구 논현동 142-9","업무시설",6,1,NA,"업무시설"
37.47823242,127.0055238,"서울특별시 서초구 방배동 1008-2","아파트",24,0,"공동주택","아파트"
37.48546895,127.0145935,"서울특별시 서초구 서초동 1601-6",NA,NA,NA,NA,NA
37.48483804,127.049912,"서울특별시 강남구 도곡동 465","아파트",9,1,"공동주택","아파트"
37.51071137,127.0167969,"서울특별시 서초구 잠원동 45-24","업무시설",4,1,NA,"업무시설"
37.47727019,126.9823565,"서울특별시 서초구 방배동 444-6","일반음식점",5,1,NA,"일반음식점"
37.47359456,126.9809008,"서울특별시 관악구 남현동 602-238","공동주택",5,1,NA,"공동주택"
37.5068652,127.0124519,"서울특별시 서초구 반포동 20-43","아파트",29,0,"공동주택","아파트"
37.4736872,126.978357,"서울특별시 관악구 남현동 1086-12","공동주택",7,1,NA,"공동주택"
37.47387299,126.9805164,"서울특별시 관악구 남현동 602-30","업무시설",9,1,NA,"업무시설"
37.49549088,127.0151308,"서울특별시 서초구 서초동 1696-6","공동주택",2,1,NA,"공동주택"
37.5050007,127.0413141,"서울특별시 강남구 역삼동 675-3",NA,NA,NA,"방송통신시설","방송통신시설"
37.48624433,127.0136518,"서울특별시 서초구 서초동 1594-6","숙박시설",10,3,NA,"숙박시설"
37.51437782,127.0288235,"서울특별시 강남구 논현동 38-8","업무시설",5,3,NA,"업무시설"
37.4849567,127.0271147,"서울특별시 서초구 서초동 1355-46",NA,NA,NA,NA,NA
37.51148924,127.0269904,"서울특별시 강남구 논현동 137-5","공동주택",3,1,NA,"공동주택"
37.48299273,127.0370736,"서울특별시 서초구 양재동 10-13","아파트",5,1,NA,"아파트"
37.47442734,126.9630357,"서울특별시 관악구 봉천동 196-133","공동주택",3,1,NA,"공동주택"
37.48828297,127.0085068,"서울특별시 서초구 서초동 1509-1","아파트",18,1,"공동주택","아파트"
37.51169939,126.9949986,"서울특별시 서초구 반포동 650",NA,NA,NA,NA,NA
37.49974083,127.0397951,"서울특별시 강남구 역삼동 725-18","업무시설",2,1,NA,"업무시설"
37.51718272,127.0102418,"서울특별시 서초구 잠원동 55-12","아파트",11,1,NA,"아파트"
37.50773099,127.0157917,"서울특별시 서초구 반포동 20-43","아파트",29,0,"공동주택","아파트"
37.49471354,127.0344624,"서울특별시 강남구 역삼동 751-1","근린생활시설",6,1,NA,"근린생활시설"
37.47739312,126.9820396,"서울특별시 서초구 방배동 444-9","일반음식점",6,1,NA,"일반음식점"
37.49605652,127.0358326,"서울특별시 강남구 역삼동 749-31","공동주택",4,1,NA,"공동주택"
37.51088434,127.0261425,"서울특별시 강남구 논현동 139-4","공동주택",3,1,NA,"공동주택"
37.5017363,127.0247512,"서울특별시 서초구 서초동 1391",NA,NA,NA,NA,NA
37.49378305,127.0149611,"서울특별시 서초구 서초동 1673-2","의료시설",12,1,NA,"의료시설"
37.4874238,127.0333557,"서울특별시 강남구 도곡동 949-3","업무시설",20,7,NA,"업무시설"
37.4940284,127.0162875,"서울특별시 서초구 서초동 1674-5","업무시설",15,3,NA,"업무시설"
37.49802127,127.0095134,"서울특별시 서초구 서초동 1701-13",NA,NA,NA,NA,NA
37.49576902,127.0366844,"서울특별시 강남구 역삼동 748-27","공동주택",5,0,NA,"공동주택"
37.50212571,127.032672,"서울특별시 강남구 역삼동 631-13","일반상점",2,1,NA,"일반상점"
37.4962149,127.028564,"서울특별시 강남구 역삼동 858",NA,NA,NA,NA,NA
37.50706596,127.0292047,"서울특별시 강남구 논현동 188-20","공동주택",4,1,NA,"공동주택"
37.5336198,127.0284479,"서울특별시 강남구 압구정동 369-1","아파트",15,1,"공동주택","아파트"
37.47949054,126.9788007,"서울특별시 동작구 사당동 1034-5","공동주택",5,1,NA,"공동주택"
37.48216222,127.0443629,"서울특별시 강남구 도곡동 450-2","일반음식점",5,1,NA,"일반음식점"
37.49385234,127.0109865,"서울특별시 서초구 서초동 1711","종교시설",5,5,NA,"종교시설"
37.4852391,127.0265365,"서울특별시 서초구 서초동 1350-13","아파트",15,1,"공동주택","아파트"
37.4779959,127.0107993,"서울특별시 서초구 서초동 1753","교육시설",4,2,NA,"교육시설"
37.48801945,127.0109092,"서울특별시 서초구 서초동 1546-3","업무시설",4,1,NA,"업무시설"
37.5022024,127.0335518,"서울특별시 강남구 역삼동 638-8","공동주택",4,1,NA,"공동주택"
37.4700381,127.0246445,"서울특별시 서초구 우면동 63","아파트",15,1,"공동주택","아파트"
37.46811055,127.0447018,"서울특별시 서초구 양재동 349-22",NA,NA,NA,NA,NA
37.49174129,127.0134644,"서울특별시 서초구 서초동 1575-12",NA,NA,NA,NA,NA
37.49262907,127.0395205,"서울특별시 강남구 역삼동 798-27",NA,NA,NA,"공동주택","공동주택"
37.48549232,127.0306019,"서울특별시 서초구 서초동 1364-29","의료시설",5,1,NA,"의료시설"
37.4897423,127.0273254,"서울특별시 서초구 서초동 1757",NA,NA,NA,"공동주택","공동주택"
37.48610224,126.9678576,"서울특별시 동작구 사당동 217-14","공동주택",6,0,NA,"공동주택"
37.5035389,127.0090985,"서울특별시 서초구 반포동 58-19",NA,NA,NA,NA,NA
37.4966392,127.022156,"서울특별시 서초구 서초동 1315","아파트",15,1,"공동주택","아파트"
37.48089038,127.0637789,"서울특별시 강남구 개포동 1280",NA,NA,NA,"공동주택","공동주택"
37.52254332,127.0162133,"서울특별시 서초구 잠원동 49-37","아파트",15,2,NA,"아파트"
37.472199,126.9951258,"서울특별시 서초구 방배동 620","공동주택",1,0,NA,"공동주택"
37.48371208,126.9830858,"서울특별시 서초구 방배동 424-28",NA,NA,NA,"공동주택","공동주택"
37.46913195,126.9656638,"서울특별시 관악구 봉천동 180-450","공동주택",4,1,NA,"공동주택"
37.47904824,127.0092429,"서울특별시 서초구 서초동 1466-11","업무시설",4,1,NA,"업무시설"
37.48712879,127.0154567,"서울특별시 서초구 서초동 1623-3","업무시설",15,5,NA,"업무시설"
37.50560097,127.0234909,"서울특별시 서초구 반포동 737-19","업무시설",6,2,NA,"업무시설"
37.51852463,127.0243791,"서울특별시 강남구 신사동 539-11",NA,NA,NA,NA,NA
37.48396434,127.0094094,"서울특별시 서초구 서초동 1532-9",NA,NA,NA,NA,NA
37.51065621,127.0386005,"서울특별시 강남구 논현동 274-6","공동주택",5,0,NA,"공동주택"
37.50251816,127.0327679,"서울특별시 강남구 역삼동 631-18","공동주택",2,1,NA,"공동주택"
37.45975807,127.0221347,"서울특별시 서초구 우면동 782",NA,NA,NA,NA,NA
37.47718657,126.9657747,"서울특별시 관악구 봉천동 1688-91","공동주택",3,1,NA,"공동주택"
37.48021377,126.9529702,"서울특별시 관악구 봉천동 856-2",NA,NA,NA,NA,NA
37.47771446,126.9753294,"서울특별시 동작구 사당동 419-49","공동주택",3,1,NA,"공동주택"
37.48690886,127.0323795,"서울특별시 서초구 서초동 1361-5","업무시설",10,2,NA,"업무시설"
37.49087484,127.0119848,"서울특별시 서초구 서초동 1558-9",NA,NA,NA,NA,NA
37.48284558,126.9710751,"서울특별시 동작구 사당동 272-38","근린생활시설",4,1,NA,"근린생활시설"
37.46757799,127.0448789,"서울특별시 서초구 양재동 362","공동주택",6,0,NA,"공동주택"
37.49604277,127.036985,"서울특별시 강남구 역삼동 748-25","공동주택",3,1,NA,"공동주택"
37.49806782,126.9855141,"서울특별시 서초구 방배동 751-9",NA,NA,NA,NA,NA
37.51454949,127.020591,"서울특별시 강남구 논현동 18-1","공동주택",6,1,NA,"공동주택"
37.50565645,127.0195746,"서울특별시 서초구 반포동 731-9","공동주택",2,1,NA,"공동주택"
37.5177764,127.0105496,"서울특별시 서초구 잠원동 55-11",NA,NA,NA,NA,NA
37.47927111,127.0465451,"서울특별시 강남구 개포동 1247-2","업무시설",5,1,NA,"업무시설"
37.48497406,127.0292375,"서울특별시 서초구 서초동 1355-17","업무시설",20,5,NA,"업무시설"
37.46842665,127.0422356,"서울특별시 서초구 양재동 331-7","업무시설",4,0,NA,"업무시설"
37.48206885,126.9949556,"서울특별시 서초구 방배동 913-5",NA,NA,NA,NA,NA
37.49095889,126.9896895,"서울특별시 서초구 방배동 816-3","아파트",7,1,NA,"아파트"
37.49165755,126.9905498,"서울특별시 서초구 방배동 812-12",NA,NA,NA,NA,NA
37.50278956,126.9991788,"서울특별시 서초구 반포동 18-1","아파트",32,0,"공동주택","아파트"
37.4598228,127.0223284,"서울특별시 서초구 우면동 782",NA,NA,NA,NA,NA
37.49608882,127.0302166,"서울특별시 강남구 역삼동 826-31",NA,NA,NA,NA,NA
37.500698,127.000675,"서울특별시 서초구 반포동 65-1","아파트",10,1,"공동주택","아파트"
37.5107393,127.0257405,"서울특별시 강남구 논현동 139-15","공동주택",5,0,NA,"공동주택"
37.47557582,126.9756627,"서울특별시 관악구 남현동 1068-19","공동주택",6,0,NA,"공동주택"
37.48068646,126.9822176,"서울특별시 서초구 방배동 440-10",NA,NA,NA,NA,NA
37.50500126,127.0022851,"서울특별시 서초구 반포동 19-1","일반상점",8,1,NA,"일반상점"
37.49898303,127.0345618,"서울특별시 강남구 역삼동 736-18","업무시설",5,1,NA,"업무시설"
37.49343504,126.9858558,"서울특별시 서초구 방배동 778-13","공동주택",4,0,NA,"공동주택"
37.5031601,127.0084902,"서울특별시 서초구 반포동 60-4","아파트",15,1,"공동주택","아파트"
37.48029791,126.9989938,"서울특별시 서초구 방배동 983-14",NA,NA,NA,NA,NA
37.49833108,127.0301183,"서울특별시 강남구 역삼동 824-2",NA,NA,NA,NA,NA
37.47457012,127.0513244,"서울특별시 강남구 개포동 1184-20","공동주택",5,1,NA,"공동주택"
37.52989653,127.0273481,"서울특별시 강남구 압구정동 449",NA,NA,NA,NA,NA
37.50081865,127.0407374,"서울특별시 강남구 역삼동 719-24",NA,NA,NA,NA,NA
37.47779774,126.9730518,"서울특별시 동작구 사당동 446-10","공동주택",2,1,NA,"공동주택"
37.49862952,127.034356,"서울특별시 강남구 역삼동 735-35",NA,NA,NA,NA,NA
37.47336078,127.0511276,"서울특별시 강남구 개포동 1171-1","공동주택",2,1,NA,"공동주택"
37.50440666,127.0233243,"서울특별시 서초구 반포동 747-14","근린생활시설",4,1,NA,"근린생활시설"
37.50118037,127.0255617,"서울특별시 서초구 서초동 1305-5","근린생활시설",15,5,NA,"근린생활시설"
37.47254849,126.9809124,"서울특별시 관악구 남현동 602-211","공동주택",6,0,NA,"공동주택"
37.48238078,126.9867171,"서울특별시 서초구 방배동 956-23","공동주택",3,1,NA,"공동주택"
37.50618012,127.0196934,"서울특별시 서초구 반포동 727-16","공동주택",3,1,NA,"공동주택"
37.51037851,127.040878,"서울특별시 강남구 논현동 271-24",NA,NA,NA,NA,NA
37.51484987,127.0221574,"서울특별시 강남구 논현동 22","아파트",13,0,"공동주택","아파트"
37.47540951,126.9941888,"서울특별시 서초구 방배동 593-51","아파트",6,1,NA,"아파트"
37.48801954,127.0155754,"서울특별시 서초구 서초동 1625-11","업무시설",4,1,NA,"업무시설"
37.47779845,127.0129926,"서울특별시 서초구 서초동 산 130-24",NA,NA,NA,NA,NA
37.4933801,127.0196027,"서울특별시 서초구 서초동 1641-1","아파트",16,0,"공동주택","아파트"
37.49096765,127.0085036,"서울특별시 서초구 서초동 1542-6","아파트",25,6,NA,"아파트"
37.49321397,127.0486834,"서울특별시 강남구 도곡동 527","아파트",25,0,"공동주택","아파트"
37.49704661,127.0347956,"서울특별시 강남구 역삼동 741-24","공동주택",3,1,NA,"공동주택"
37.48776988,127.0329072,"서울특별시 강남구 도곡동 949-2","업무시설",14,5,NA,"업무시설"
37.48804755,126.9890459,"서울특별시 서초구 방배동 857-14",NA,NA,NA,NA,NA
37.49674121,127.0415173,"서울특별시 강남구 역삼동 770-9","업무시설",7,2,NA,"업무시설"
37.4826039,127.0378513,"서울특별시 서초구 양재동 10-34","공동주택",3,1,NA,"공동주택"
37.50860061,127.0229075,"서울특별시 강남구 논현동 164","일반상점",4,1,NA,"일반상점"
37.47410356,126.9641916,"서울특별시 관악구 봉천동 196-96","공동주택",4,1,NA,"공동주택"
37.47968689,126.9996882,"서울특별시 서초구 방배동 1021-20","공동주택",5,0,NA,"공동주택"
37.49657406,127.0132698,"서울특별시 서초구 서초동 1699-1","업무시설",7,2,NA,"업무시설"
37.47363871,127.0422097,"서울특별시 서초구 양재동 253-6","공동주택",2,1,NA,"공동주택"
37.48903586,126.9945489,"서울특별시 서초구 방배동 877-4","아파트",6,2,NA,"아파트"
37.48254739,126.9845506,"서울특별시 서초구 방배동 436-3","공동주택",5,2,NA,"공동주택"
37.49749004,126.9813283,"서울특별시 동작구 동작동 332","아파트",15,0,"공동주택","아파트"
37.4880459,126.9844914,"서울특별시 서초구 방배동 1344","아파트",20,0,"공동주택","아파트"
37.51894453,127.0145199,"서울특별시 서초구 잠원동 51","아파트",18,1,NA,"아파트"
37.48057578,127.0056599,"서울특별시 서초구 서초동 1487-125","일반상점",5,1,NA,"일반상점"
37.5178402,127.0138022,"서울특별시 서초구 잠원동 161",NA,NA,NA,NA,NA
37.488365,127.0315562,"서울특별시 서초구 서초동 1357-32","근린생활시설",4,1,NA,"근린생활시설"
37.47487882,127.046358,"서울특별시 서초구 양재동 281-7","공동주택",4,1,NA,"공동주택"
37.49046954,126.98483,"서울특별시 서초구 방배동 825-5",NA,NA,NA,NA,NA
37.45970299,127.0245867,"서울특별시 서초구 우면동 787","업무시설",10,3,NA,"업무시설"
37.49682443,127.0359067,"서울특별시 강남구 역삼동 744-4","공동주택",4,0,NA,"공동주택"
37.488562,127.006634,"서울특별시 서초구 서초동 1506-38","공동주택",2,1,NA,"공동주택"
37.506322,126.9614965,"서울특별시 동작구 흑석동 86-229",NA,NA,NA,NA,NA
37.48893637,127.0306574,"서울특별시 서초구 서초동 1340-2","업무시설",5,2,NA,"업무시설"
37.4928353,127.060902,"서울특별시 강남구 대치동 506","아파트",15,1,"공동주택","아파트"
37.4933949,126.9877312,"서울특별시 서초구 방배동 776-3","아파트",12,1,"공동주택","아파트"
37.49506763,127.0284073,"서울특별시 서초구 서초동 1328-10","업무시설",16,5,NA,"업무시설"
37.4822974,127.0519967,"서울특별시 강남구 개포동 654","아파트",9,1,"공동주택","아파트"
37.50707308,127.026935,"서울특별시 강남구 논현동 185-4","업무시설",5,1,NA,"업무시설"
37.50510114,127.0298236,"서울특별시 강남구 역삼동 614-19","의료시설",2,1,NA,"의료시설"
37.4869387,127.0136737,"서울특별시 서초구 서초동 1595-10",NA,NA,NA,NA,NA
37.49105563,126.9952728,"서울특별시 서초구 방배동 849-22","공동주택",2,1,NA,"공동주택"
37.50572899,127.0207134,"서울특별시 서초구 반포동 733-20","공동주택",3,1,NA,"공동주택"
37.51543315,127.0226018,"서울특별시 강남구 논현동 15-12","근린생활시설",4,2,NA,"근린생활시설"
37.48765804,126.9919942,"서울특별시 서초구 방배동 872-17","공동주택",4,1,NA,"공동주택"
37.48083756,127.0116756,"서울특별시 서초구 서초동 1464-10","의료시설",5,1,NA,"의료시설"
