건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
0,8.42,1,0,10700,,,0083,0,20171205,0,,0,연립주택,0,0,,6,0,0,0,0,0,0,,0001,,2,02000,공동주택,11650-333,,0.0,,0.0,0,0,구대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 83-1번지,,,,,,,1,일반,1,총괄표제부,33,11650,,,1773.65,0,,0,0
1032.04,0,0,51.69,10700,,,0087,1,20171118,0,,0,공동주택,0,0,,16,0,0,48,0,0,0,,0001,,2,02000,공동주택,11650-455,10701,19.0,116504163127,0.0,0,0,구대장,서울특별시 서초구 동광로39길 19,0,0,0,0,2049.8,0,서울특별시 서초구 반포동 87-1번지,,,,,,,2,집합,1,총괄표제부,34,11650,,,5788.77,0,,171.67,4128.16
728.56,0,0,47.68,10700,,,0088,1,20171118,0,,0,공동주택,0,0,,16,0,0,26,0,0,0,,0003,,2,02000,공동주택,11650-456,10701,104.0,116504163329,0.0,0,0,구대장,서울특별시 서초구 사평대로26길 104,0,0,0,0,1527.9,0,서울특별시 서초구 반포동 88-3번지,,,,,,,2,집합,1,총괄표제부,35,11650,,,3844.61,0,,179.17,2737.6
975.22,0,0,0,10700,,,0089,0,20171205,0,,0,공동주택,0,0,,16,0,0,0,0,0,0,,0001,,2,02000,공동주택,11650-457,10701,78.0,116504163329,0.0,0,0,구대장,서울특별시 서초구 사평대로26길 78,0,0,0,0,0,0,서울특별시 서초구 반포동 89-1번지,,,,,,,2,집합,1,총괄표제부,36,11650,,,4675.26,0,,0,3900.88
716.68,0,0,51.34,10700,,,0089,0,20171118,0,,0,공동주택,0,0,,16,0,0,20,0,0,0,,0002,,2,02000,공동주택,11650-33,10701,86.0,116504163329,0.0,0,0,구대장,서울특별시 서초구 사평대로26길 86,0,0,0,0,1396,0,서울특별시 서초구 반포동 89-2번지,,,,,,,2,집합,1,총괄표제부,37,11650,,,3793.15,0,,198.53,2771.54
182.15,0,0,0,10700,,,0090,0,20120821,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0000,,2,01000,단독주택,11650-336,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 90번지,,,,,,,1,일반,1,총괄표제부,38,11650,,,182.15,0,,0,182.15
357.2,0,0,56.59,10700,서래스테이,,0096,0,20190201,0,,0,다세대주택(도시형생활주택단지형),0,0,,16,0,0,0,0,0,0,,0009,,2,02000,공동주택,11650-100267255,10701,51.0,116504163327,0.0,0,1,신대장,서울특별시 서초구 사평대로22길 51,161.7,14,0,0,631.2,0,서울특별시 서초구 반포동 96-9번지,20171121,1101,신축허가,3210141,건축과,2017,2,집합,1,총괄표제부,39,11650,,20171211,1143.4,14,20180713,149.47,943.48
487.71,0,0,52.9,10700,,,0107,0,20171118,0,,0,근린생활시설 외1,0,0,,0,0,377.92,11,0,0,0,,0045,,2,14000,업무시설,11650-34,10701,10.0,116504163324,0.0,0,0,구대장,서울특별시 서초구 사평대로18길 10,184.5,16,0,0,922.2,0,서울특별시 서초구 반포동 107-45번지,,,,,,,1,일반,1,총괄표제부,40,11650,,,3436.03,27,,299.92,2765.94
210.66,0,0,52.81,10700,,,0107,0,20171118,0,,0,공동주택,0,0,,9,0,155.55,5,0,0,0,,0047,,2,02000,공동주택,11650-458,10701,13.0,116504163323,0.0,0,0,구대장,서울특별시 서초구 사평대로16길 13,13.75,1,0,0,398.9,0,서울특별시 서초구 반포동 107-47번지,,,,,,,2,집합,1,총괄표제부,41,11650,,,974.13,6,,181.91,725.67
353.57,0,0,50.47,10700,빌라드 루,,0107,0,20201110,0,,0,공동주택(단지형다세대),0,0,,12,0,392.227,12,0,0,0,,0050,,2,02000,공동주택,11650-100283816,10701,25.0,116504163323,0.0,0,1,신대장,서울특별시 서초구 사평대로16길 25,0,0,0,0,700.6,0,서울특별시 서초구 반포동 107-50번지,20181121,1101,신축허가,3210141,건축과,2018,2,집합,1,총괄표제부,42,11650,,20191106,1548.81,12,20201106,149.8,1049.52
